time,open,high,low,close,Volume
2022-03-01T11:30:00-03:00,43.28772799,43.74643966,43.24313103,43.74643966,82599.08259908
2022-03-01T11:45:00-03:00,43.65406023,43.91208554,43.64131824,43.81333511,75879.07587908
2022-03-01T12:00:00-03:00,43.85156108,43.88341606,43.71458468,43.80696412,46722.04672205
2022-03-01T12:15:00-03:00,43.81652061,43.88023056,43.62857624,43.66361672,36105.03610504
2022-03-01T12:30:00-03:00,43.6891007,43.71458468,43.60946326,43.64131824,29604.02960403
2022-03-01T12:45:00-03:00,43.65087473,43.87067407,43.63176174,43.73688317,32886.03288603
2022-03-01T13:00:00-03:00,43.74006866,43.79740762,43.66361672,43.74006866,19569.01956902
2022-03-01T13:15:00-03:00,43.73688317,43.81652061,43.66680222,43.78785113,15816.01581602
2022-03-01T13:30:00-03:00,43.77510914,43.78148013,43.52664032,43.52664032,22506.02250602
2022-03-01T13:45:00-03:00,43.52026932,43.52026932,43.35462344,43.4183334,10809.01080901
2022-03-01T14:00:00-03:00,43.4119624,43.4183334,43.24631652,43.31639747,16905.01690502
2022-03-01T14:15:00-03:00,43.32276847,43.35780894,43.26542951,43.29091349,11700.01170001
2022-03-01T14:30:00-03:00,43.26861501,43.39603491,43.26542951,43.39603491,11868.01186801
2022-03-01T14:45:00-03:00,43.39922041,43.43426089,43.35462344,43.38329292,5700.00570001
2022-03-01T15:00:00-03:00,43.37373643,43.4183334,43.24313103,43.26224401,27600.02760003
2022-03-01T15:15:00-03:00,43.26224401,43.2781715,43.13163861,43.13163861,11385.01138501
2022-03-01T15:30:00-03:00,43.15075159,43.23994553,43.10934012,43.22083254,15777.01577702
2022-03-01T15:45:00-03:00,43.21764704,43.23676003,43.10615463,43.11252562,26769.02676903
2022-03-01T16:00:00-03:00,43.10934012,43.10934012,43.01377519,43.02651718,19290.01929002
2022-03-01T16:15:00-03:00,43.04244467,43.21446155,43.04244467,43.20490505,19554.01955402
2022-03-01T16:30:00-03:00,43.20809055,43.2781715,43.18579207,43.25905851,25350.02535003
2022-03-01T16:45:00-03:00,43.26542951,43.2845425,43.17942107,43.22083254,21198.02119802
2022-03-01T17:00:00-03:00,43.21127605,43.38329292,43.21127605,43.34825245,81219.08121908
2022-03-01T17:15:00-03:00,43.34825245,43.36417994,43.2781715,43.30365548,47928.04792805
2022-03-01T17:30:00-03:00,43.26861501,43.36417994,43.23038903,43.24313103,47067.04706705
2022-03-01T17:45:00-03:00,43.22083254,43.33551046,43.09659813,43.33232496,133458.13345813
2022-03-02T11:30:00-03:00,43.22720354,43.26542951,43.06792865,43.10615463,33300.03330003
2022-03-02T11:45:00-03:00,43.12845311,43.23357453,43.08385614,43.21127605,69474.06947407
2022-03-02T12:00:00-03:00,43.18579207,43.28772799,43.1443806,43.26542951,27285.02728503
2022-03-02T12:15:00-03:00,43.26224401,43.43426089,43.21764704,43.40559141,33549.03354903
2022-03-02T12:30:00-03:00,43.38329292,43.48204335,43.30046998,43.40559141,39558.03955804
2022-03-02T12:45:00-03:00,43.38966392,43.45655937,43.29409899,43.38329292,48606.04860605
2022-03-02T13:00:00-03:00,43.35780894,43.52026932,43.31639747,43.49478534,15831.01583102
2022-03-02T13:15:00-03:00,43.50752733,43.51071283,43.33232496,43.39603491,30264.03026403
2022-03-02T13:30:00-03:00,43.36736543,43.45974487,43.31639747,43.32276847,22050.02205002
2022-03-02T13:45:00-03:00,43.36258719,43.39284942,43.31639747,43.37055093,16248.01624802
2022-03-02T14:00:00-03:00,43.39922041,43.51389833,43.37055093,43.48522885,14895.01489501
2022-03-02T14:15:00-03:00,43.47567236,43.56805179,43.43744638,43.50115634,28065.02806503
2022-03-02T14:30:00-03:00,43.51071283,43.54256781,43.46930136,43.47567236,24276.02427602
2022-03-02T14:45:00-03:00,43.48841435,43.52345482,43.46293037,43.49159984,16800.01680002
2022-03-02T15:00:00-03:00,43.50115634,43.54256781,43.50115634,43.54256781,15090.01509002
2022-03-02T15:15:00-03:00,43.5521243,43.58397928,43.52026932,43.52664032,26124.02612403
2022-03-02T15:30:00-03:00,43.53301131,43.57442278,43.48841435,43.57442278,35805.03580504
2022-03-02T15:45:00-03:00,43.58079378,43.58079378,43.50434184,43.52982582,17985.01798502
2022-03-02T16:00:00-03:00,43.52664032,43.56168079,43.50434184,43.53301131,17421.01742102
2022-03-02T16:15:00-03:00,43.52982582,43.54575331,43.43107539,43.44700288,14721.01472101
2022-03-02T16:30:00-03:00,43.45018837,43.49159984,43.42470439,43.45655937,18828.01882802
2022-03-02T16:45:00-03:00,43.45655937,43.46611586,43.32913946,43.35462344,38679.03867904
2022-03-02T17:00:00-03:00,43.34825245,43.4119624,43.31958297,43.32117572,48894.04889405
2022-03-02T17:15:00-03:00,43.32276847,43.37055093,43.29091349,43.36736543,39576.03957604
2022-03-02T17:30:00-03:00,43.36099444,43.45974487,43.36099444,43.41036965,65763.06576307
2022-03-02T17:45:00-03:00,43.41036965,43.44381738,43.2781715,43.37692193,206883.20688321
2022-03-03T11:30:00-03:00,43.75281065,44.13188488,43.72414118,44.10958639,48846.04884605
2022-03-03T11:45:00-03:00,44.12232839,44.39628119,44.10958639,44.2338208,66072.06607207
2022-03-03T12:00:00-03:00,44.16373986,44.23063531,44.15099786,44.16373986,31569.03156903
2022-03-03T12:15:00-03:00,44.15099786,44.25930479,44.14144137,44.25611929,80967.08096708
2022-03-03T12:30:00-03:00,44.24974829,44.35486972,44.15418336,44.30071626,145371.14537115
2022-03-03T12:45:00-03:00,44.28956701,44.30708725,44.15099786,44.16692535,67227.06722707
2022-03-03T13:00:00-03:00,44.17011085,44.35805521,44.15418336,44.26567578,91542.09154209
2022-03-03T13:15:00-03:00,44.27045403,44.48228962,44.21470782,44.39946668,144750.14475014
2022-03-03T13:30:00-03:00,44.41539417,44.47910413,44.36442621,44.46317664,97860.0978601
2022-03-03T13:45:00-03:00,44.46317664,44.47591863,44.30708725,44.36920446,61989.06198906
2022-03-03T14:00:00-03:00,44.3739827,44.54918507,44.36124071,44.54918507,64881.06488106
2022-03-03T14:15:00-03:00,44.55555607,44.63519351,44.54599958,44.5826328,97101.0971011
2022-03-03T14:30:00-03:00,44.56511256,44.73712944,44.53007209,44.58422555,64302.06430206
2022-03-03T14:45:00-03:00,44.57785455,44.57785455,44.5205156,44.55555607,23523.02352302
2022-03-03T15:00:00-03:00,44.52370109,44.57148356,44.49503161,44.54918507,35985.03598504
2022-03-03T15:15:00-03:00,44.55396332,44.60333854,44.51255185,44.60333854,26721.02672103
2022-03-03T15:30:00-03:00,44.59696754,44.64475001,44.5173301,44.63837901,24270.02427002
2022-03-03T15:45:00-03:00,44.63519351,44.63519351,44.55555607,44.60652403,46461.04646105
2022-03-03T16:00:00-03:00,44.60970953,44.6479355,44.53962858,44.64475001,29796.02979603
2022-03-03T16:15:00-03:00,44.64475001,44.6543065,44.58422555,44.63200801,38583.03858304
2022-03-03T16:30:00-03:00,44.63200801,44.63200801,44.52688659,44.54599958,61413.06141306
2022-03-03T16:45:00-03:00,44.55555607,44.55555607,44.42495067,44.47591863,93426.09342609
2022-03-03T17:00:00-03:00,44.47591863,44.52210834,44.3803537,44.5077736,89622.08962209
2022-03-03T17:15:00-03:00,44.50299536,44.58741105,44.48228962,44.54918507,59439.05943906
2022-03-03T17:30:00-03:00,44.53962858,44.53962858,44.29753076,44.30071626,56808.05680806
2022-03-03T17:45:00-03:00,44.30071626,44.44087815,44.27841777,44.36761171,118878.11887812
2022-03-04T11:30:00-03:00,43.91527104,44.22107881,43.89297255,44.16373986,41250.04125004
2022-03-04T11:45:00-03:00,44.11914289,44.30390175,44.05224744,44.30390175,22509.02250902
2022-03-04T12:00:00-03:00,44.30390175,44.39628119,44.19559483,44.20196583,21762.02176202
2022-03-04T12:15:00-03:00,44.27841777,44.32620024,44.18922384,44.32620024,16266.01626602
2022-03-04T12:30:00-03:00,44.36124071,44.3835392,44.25930479,44.3835392,27420.02742003
2022-03-04T12:45:00-03:00,44.3707972,44.48228962,44.33894223,44.3835392,22338.02233802
2022-03-04T13:00:00-03:00,44.3803537,44.57466906,44.3739827,44.57466906,32571.03257103
2022-03-04T13:15:00-03:00,44.56511256,44.657492,44.53962858,44.651121,77526.07752608
2022-03-04T13:30:00-03:00,44.66386299,44.72438745,44.57785455,44.70527446,33981.03398103
2022-03-04T13:45:00-03:00,44.72757294,44.89958982,44.71483095,44.89640432,68520.06852007
2022-03-04T14:00:00-03:00,44.90277532,45.21495409,44.85817835,45.14168764,101121.1011211
2022-03-04T14:15:00-03:00,45.15442963,45.16080063,45.03338072,45.11938916,43893.04389304
2022-03-04T14:30:00-03:00,45.09071968,45.21176859,45.07479219,45.10664717,42645.04264504
2022-03-04T14:45:00-03:00,45.08434869,45.13850215,45.0684212,45.10346167,34173.03417303
2022-03-04T15:00:00-03:00,45.10983267,45.27547855,45.08753418,45.26273656,50046.05004605
2022-03-04T15:15:00-03:00,45.24362357,45.43475343,45.18947011,45.41564044,63342.06334206
2022-03-04T15:30:00-03:00,45.40926945,45.49846338,45.37104348,45.43156793,77895.07789508
2022-03-04T15:45:00-03:00,45.42201144,45.47457215,45.31370452,45.35193049,47616.04761605
2022-03-04T16:00:00-03:00,45.36467248,45.36467248,45.24362357,45.31370452,61155.06115506
